<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.23	04:30:00	1079.65	1080.15	1073.60	1077.09	295	0	30
2025.09.23	04:40:00	1077.22	1083.66	1076.32	1082.35	295	0	30
2025.09.23	04:50:00	1082.47	1083.53	1076.26	1076.93	294	0	30
2025.09.23	05:00:00	1076.79	1076.93	1071.64	1076.40	296	0	30
2025.09.23	05:10:00	1076.50	1078.33	1072.07	1076.31	291	0	30
2025.09.23	05:20:00	1076.25	1078.04	1067.80	1068.67	296	0	30
2025.09.23	05:30:00	1068.74	1070.92	1064.49	1065.31	294	0	30
2025.09.23	05:40:00	1064.96	1065.19	1059.40	1064.67	293	0	30
2025.09.23	05:50:00	1064.69	1066.53	1059.91	1061.07	297	0	30
2025.09.23	06:00:00	1061.15	1062.02	1057.52	1059.93	295	0	30
2025.09.23	06:10:00	1059.92	1063.90	1055.35	1060.82	295	0	30
2025.09.23	06:20:00	1060.40	1063.29	1055.46	1055.97	296	0	30
2025.09.23	06:30:00	1056.32	1065.40	1055.39	1065.40	298	0	30
2025.09.23	06:40:00	1065.25	1068.78	1063.61	1068.40	298	0	30
2025.09.23	06:50:00	1068.24	1069.98	1064.68	1069.98	297	0	30
2025.09.23	07:00:00	1069.86	1074.67	1069.14	1074.67	296	0	30
2025.09.23	07:10:00	1075.05	1077.77	1073.23	1074.45	294	0	30
2025.09.23	07:20:00	1074.49	1076.38	1070.70	1072.27	295	0	30
2025.09.23	07:30:00	1071.94	1072.11	1061.09	1063.16	299	0	30
2025.09.23	07:40:00	1063.52	1069.82	1063.49	1065.24	296	0	30
2025.09.23	07:50:00	1065.24	1068.11	1062.37	1066.93	297	0	30
2025.09.23	08:00:00	1067.00	1072.42	1066.60	1070.77	293	0	30
2025.09.23	08:10:00	1070.87	1073.59	1063.58	1063.60	297	0	30
2025.09.23	08:20:00	1064.12	1071.90	1063.84	1068.17	296	0	30
2025.09.23	08:30:00	1068.50	1070.17	1063.68	1069.47	298	0	30
2025.09.23	08:40:00	1069.47	1080.21	1068.68	1077.63	297	0	30
2025.09.23	08:50:00	1077.84	1085.53	1077.36	1085.09	296	0	30
2025.09.23	09:00:00	1085.19	1093.01	1085.12	1088.53	296	0	30
2025.09.23	09:10:00	1088.36	1088.36	1080.68	1080.68	296	0	30
2025.09.23	09:20:00	1080.67	1081.73	1073.31	1077.54	295	0	30
2025.09.23	09:30:00	1077.01	1084.27	1076.62	1084.27	295	0	30
2025.09.23	09:40:00	1084.27	1085.81	1078.91	1084.79	298	0	30
2025.09.23	09:50:00	1084.80	1088.03	1079.36	1087.45	295	0	30
2025.09.23	10:00:00	1087.86	1094.51	1087.52	1091.28	297	0	30
2025.09.23	10:10:00	1091.33	1096.19	1089.25	1094.53	295	0	30
2025.09.23	10:20:00	1094.48	1096.51	1091.72	1093.88	297	0	30
2025.09.23	10:30:00	1093.80	1097.88	1089.71	1092.10	298	0	30
2025.09.23	10:40:00	1092.22	1095.28	1091.72	1093.47	295	0	30
2025.09.23	10:50:00	1093.50	1097.14	1089.51	1090.09	295	0	30
2025.09.23	11:00:00	1090.14	1093.60	1085.30	1086.40	296	0	30
2025.09.23	11:10:00	1085.86	1088.25	1080.59	1083.09	298	0	30
2025.09.23	11:20:00	1083.62	1086.09	1081.54	1081.58	294	0	30
2025.09.23	11:30:00	1081.53	1084.97	1078.71	1078.71	295	0	30
2025.09.23	11:40:00	1078.94	1083.23	1070.80	1070.80	295	0	30
2025.09.23	11:50:00	1071.06	1075.67	1071.06	1072.96	297	0	30
2025.09.23	12:00:00	1072.82	1084.93	1072.04	1084.50	295	0	30
2025.09.23	12:10:00	1084.75	1085.81	1081.18	1082.22	298	0	30
2025.09.23	12:20:00	1082.58	1085.15	1081.22	1083.94	293	0	30
2025.09.23	12:30:00	1083.87	1085.88	1081.98	1084.47	295	0	30
2025.09.23	12:40:00	1084.21	1089.51	1082.19	1086.04	295	0	30
2025.09.23	12:50:00	1086.10	1086.49	1075.13	1075.23	294	0	30
2025.09.23	13:00:00	1075.10	1077.63	1068.64	1076.60	298	0	30
2025.09.23	13:10:00	1077.11	1080.51	1074.73	1075.48	294	0	30
2025.09.23	13:20:00	1074.91	1080.70	1073.63	1075.93	299	0	30
2025.09.23	13:30:00	1076.07	1080.07	1074.25	1077.57	291	0	30
2025.09.23	13:40:00	1077.14	1086.54	1075.96	1083.83	296	0	30
2025.09.23	13:50:00	1083.73	1090.89	1083.73	1087.88	296	0	30
2025.09.23	14:00:00	1088.14	1088.36	1080.92	1086.47	296	0	30
2025.09.23	14:10:00	1086.24	1098.43	1086.24	1096.66	293	0	30
2025.09.23	14:20:00	1096.61	1098.96	1090.62	1098.59	297	0	30
2025.09.23	14:30:00	1098.08	1104.99	1096.21	1103.22	296	0	30
2025.09.23	14:40:00	1103.36	1110.88	1103.32	1110.62	294	0	30
2025.09.23	14:50:00	1110.60	1112.19	1103.11	1104.13	295	0	30
2025.09.23	15:00:00	1104.24	1106.31	1098.04	1101.08	297	0	30
2025.09.23	15:10:00	1101.24	1107.48	1100.82	1106.98	297	0	30
2025.09.23	15:20:00	1107.76	1108.90	1099.82	1102.84	295	0	30
2025.09.23	15:30:00	1102.47	1105.54	1101.76	1104.25	298	0	30
2025.09.23	15:40:00	1104.17	1113.06	1103.37	1110.45	298	0	30
2025.09.23	15:50:00	1110.16	1110.38	1105.39	1108.82	295	0	30
2025.09.23	16:00:00	1108.76	1113.07	1106.36	1106.48	296	0	30
2025.09.23	16:10:00	1106.20	1112.56	1105.87	1109.46	296	0	30
2025.09.23	16:20:00	1109.87	1120.77	1109.24	1120.71	296	0	30
2025.09.23	16:30:00	1120.60	1121.04	1116.19	1119.94	295	0	30
2025.09.23	16:40:00	1119.86	1125.94	1119.27	1123.28	292	0	30
2025.09.23	16:50:00	1123.59	1124.42	1116.49	1123.02	299	0	30
2025.09.23	17:00:00	1123.32	1130.30	1123.32	1128.49	297	0	30
2025.09.23	17:10:00	1127.93	1135.40	1127.18	1135.18	297	0	30
2025.09.23	17:20:00	1134.67	1139.73	1132.17	1139.51	294	0	30
2025.09.23	17:30:00	1139.60	1140.10	1136.15	1137.43	294	0	30
2025.09.23	17:40:00	1137.74	1141.86	1136.13	1140.21	294	0	30
2025.09.23	17:50:00	1140.12	1140.92	1133.45	1133.57	297	0	30
2025.09.23	18:00:00	1133.55	1138.32	1129.85	1130.62	297	0	30
2025.09.23	18:10:00	1130.31	1137.08	1128.62	1128.62	291	0	30
2025.09.23	18:20:00	1128.83	1130.38	1115.97	1118.60	296	0	30
2025.09.23	18:30:00	1118.87	1130.62	1118.07	1125.53	295	0	30
2025.09.23	18:40:00	1126.04	1128.91	1124.41	1127.79	295	0	30
2025.09.23	18:50:00	1127.50	1127.76	1122.91	1124.11	294	0	30
2025.09.23	19:00:00	1123.83	1126.62	1119.75	1119.93	297	0	30
2025.09.23	19:10:00	1119.68	1119.68	1111.69	1111.69	296	0	30
2025.09.23	19:20:00	1111.66	1119.14	1110.75	1116.96	295	0	30
2025.09.23	19:30:00	1117.09	1118.89	1114.13	1114.41	292	0	30
2025.09.23	19:40:00	1114.31	1123.06	1113.83	1120.99	296	0	30
2025.09.23	19:50:00	1121.13	1130.10	1119.65	1128.24	299	0	30
2025.09.23	20:00:00	1128.07	1137.24	1127.20	1136.53	297	0	30
2025.09.23	20:10:00	1136.20	1136.55	1125.43	1128.52	296	0	30
2025.09.23	20:20:00	1128.05	1130.97	1123.24	1123.92	295	0	30
2025.09.23	20:30:00	1124.11	1129.77	1122.94	1123.56	296	0	30
2025.09.23	20:40:00	1123.89	1128.28	1121.21	1127.48	294	0	30
2025.09.23	20:50:00	1127.58	1136.43	1126.11	1135.90	296	0	30
2025.09.23	21:00:00	1136.06	1136.69	1130.24	1130.92	295	0	30
2025.09.23	21:10:00	1131.20	1137.86	1130.22	1132.78	296	0	30
2025.09.23	21:20:00	1132.73	1137.69	1131.58	1135.52	294	0	30
2025.09.23	21:30:00	1135.00	1143.68	1134.68	1139.03	298	0	30
2025.09.23	21:40:00	1138.78	1141.63	1135.31	1137.31	295	0	30
2025.09.23	21:50:00	1137.02	1140.37	1135.82	1138.09	299	0	30
2025.09.23	22:00:00	1138.05	1147.65	1137.24	1147.16	295	0	30
2025.09.23	22:10:00	1147.23	1152.43	1146.52	1149.26	298	0	30
2025.09.23	22:20:00	1149.24	1150.22	1143.50	1146.93	297	0	30
2025.09.23	22:30:00	1146.85	1147.30	1138.40	1141.67	296	0	30
2025.09.23	22:40:00	1141.29	1143.61	1139.04	1139.04	296	0	30
2025.09.23	22:50:00	1139.10	1148.09	1138.55	1145.49	295	0	30
2025.09.23	23:00:00	1145.38	1149.20	1143.81	1148.47	295	0	30
2025.09.23	23:10:00	1148.36	1151.87	1145.69	1151.52	295	0	30
2025.09.23	23:20:00	1151.28	1152.22	1141.86	1142.83	295	0	30
2025.09.23	23:30:00	1143.20	1145.03	1140.47	1141.30	299	0	30
2025.09.23	23:40:00	1141.22	1147.80	1140.11	1145.43	294	0	30
2025.09.23	23:50:00	1145.76	1152.47	1144.96	1148.91	296	0	30
2025.09.24	00:00:00	1148.70	1159.72	1145.41	1159.58	295	0	30
2025.09.24	00:10:00	1159.63	1168.90	1159.63	1167.79	300	0	30
2025.09.24	00:20:00	1167.61	1168.18	1159.23	1162.73	294	0	30
2025.09.24	00:30:00	1163.05	1174.57	1162.99	1173.54	298	0	30
2025.09.24	00:40:00	1173.36	1178.51	1172.64	1176.12	295	0	30
2025.09.24	00:50:00	1176.13	1176.36	1168.53	1170.68	294	0	30
2025.09.24	01:00:00	1170.77	1176.90	1170.09	1174.55	294	0	30
2025.09.24	01:10:00	1174.78	1177.57	1171.78	1173.82	294	0	30
2025.09.24	01:20:00	1173.41	1177.33	1168.14	1173.12	292	0	30
2025.09.24	01:30:00	1173.31	1176.42	1171.60	1172.39	295	0	30
2025.09.24	01:40:00	1172.27	1172.40	1168.08	1171.49	297	0	30
2025.09.24	01:50:00	1171.79	1183.19	1170.97	1180.98	298	0	30
2025.09.24	02:00:00	1181.06	1191.27	1180.37	1190.37	299	0	30
2025.09.24	02:10:00	1190.09	1195.51	1187.73	1194.62	296	0	30
2025.09.24	02:20:00	1194.85	1195.15	1186.04	1187.46	293	0	30
2025.09.24	02:30:00	1187.21	1189.25	1181.62	1187.44	295	0	30
2025.09.24	02:40:00	1187.67	1189.97	1181.79	1187.95	295	0	30
2025.09.24	02:50:00	1188.32	1191.22	1184.78	1190.00	299	0	30
2025.09.24	03:00:00	1189.95	1195.08	1189.03	1194.10	296	0	30
2025.09.24	03:10:00	1194.20	1197.84	1191.16	1194.58	296	0	30
2025.09.24	03:20:00	1195.08	1199.48	1191.62	1195.51	297	0	30
2025.09.24	03:30:00	1195.39	1196.79	1191.85	1194.21	294	0	30
2025.09.24	03:40:00	1193.83	1201.12	1192.71	1200.93	295	0	30
2025.09.24	03:50:00	1200.59	1203.21	1197.30	1197.67	298	0	30
2025.09.24	04:00:00	1197.76	1207.97	1197.20	1206.64	295	0	30
2025.09.24	04:10:00	1206.50	1214.70	1204.47	1211.94	299	0	30
2025.09.24	04:20:00	1211.82	1219.57	1210.08	1219.57	300	0	30
2025.09.24	04:30:00	1219.33	1223.47	1216.03	1220.85	295	0	30
2025.09.24	04:40:00	1221.05	1228.51	1220.30	1224.93	296	0	30
2025.09.24	04:50:00	1225.22	1225.22	1214.50	1216.20	295	0	30
2025.09.24	05:00:00	1216.30	1218.98	1212.46	1216.68	291	0	30
2025.09.24	05:10:00	1216.81	1217.79	1210.65	1213.12	294	0	30
2025.09.24	05:20:00	1213.34	1214.33	1205.60	1205.62	297	0	30
2025.09.24	05:30:00	1205.50	1206.53	1195.16	1197.14	297	0	30
2025.09.24	05:40:00	1197.01	1209.07	1196.56	1208.79	292	0	30
2025.09.24	05:50:00	1209.09	1209.09	1200.71	1202.37	295	0	30
2025.09.24	06:00:00	1202.13	1208.24	1199.69	1207.23	293	0	30
2025.09.24	06:10:00	1207.12	1208.12	1201.26	1204.95	295	0	30
2025.09.24	06:20:00	1204.95	1207.49	1203.00	1203.48	298	0	30
2025.09.24	06:30:00	1203.15	1210.78	1199.96	1206.37	297	0	30
2025.09.24	06:40:00	1206.50	1208.10	1200.95	1201.48	295	0	30
2025.09.24	06:50:00	1201.09	1201.47	1195.31	1198.75	298	0	30
2025.09.24	07:00:00	1199.02	1206.99	1198.54	1202.52	292	0	30
2025.09.24	07:10:00	1202.48	1207.11	1198.06	1200.39	294	0	30
2025.09.24	07:20:00	1200.56	1203.44	1193.97	1193.97	295	0	30
2025.09.24	07:30:00	1194.15	1203.49	1193.20	1199.30	292	0	30
2025.09.24	07:40:00	1199.38	1200.17	1190.27	1196.79	296	0	30
2025.09.24	07:50:00	1197.22	1198.01	1191.07	1192.86	295	0	30
2025.09.24	08:00:00	1193.36	1194.09	1190.39	1192.31	296	0	30
2025.09.24	08:10:00	1192.81	1195.71	1189.30	1189.63	295	0	30
2025.09.24	08:20:00	1189.01	1195.41	1188.87	1194.97	298	0	30
2025.09.24	08:30:00	1194.29	1206.36	1194.23	1205.12	294	0	30
2025.09.24	08:40:00	1205.16	1209.53	1201.88	1202.08	299	0	30
2025.09.24	08:50:00	1201.66	1207.99	1201.66	1205.41	295	0	30
2025.09.24	09:00:00	1205.32	1210.58	1202.68	1209.44	297	0	30
2025.09.24	09:10:00	1209.20	1210.85	1204.82	1210.25	298	0	30
2025.09.24	09:20:00	1210.06	1216.79	1208.46	1213.18	292	0	30
2025.09.24	09:30:00	1213.44	1215.25	1210.83	1212.08	297	0	30
2025.09.24	09:40:00	1212.28	1215.52	1209.41	1213.62	297	0	30
2025.09.24	09:50:00	1213.45	1213.88	1207.79	1208.66	297	0	30
2025.09.24	10:00:00	1208.43	1210.83	1203.79	1210.19	298	0	30
2025.09.24	10:10:00	1209.51	1218.65	1208.08	1218.58	295	0	30
2025.09.24	10:20:00	1218.56	1221.32	1208.42	1212.31	297	0	30
2025.09.24	10:30:00	1212.23	1215.83	1211.62	1215.52	292	0	30
2025.09.24	10:40:00	1215.80	1221.47	1214.19	1216.08	295	0	30
2025.09.24	10:50:00	1215.89	1228.41	1215.53	1227.95	297	0	30
2025.09.24	11:00:00	1228.19	1229.69	1221.31	1225.30	299	0	30
2025.09.24	11:10:00	1225.63	1229.04	1217.49	1222.28	295	0	30
2025.09.24	11:20:00	1221.64	1224.46	1216.88	1223.22	297	0	30
2025.09.24	11:30:00	1223.48	1224.38	1211.85	1217.66	293	0	30
2025.09.24	11:40:00	1218.01	1220.15	1211.86	1214.53	296	0	30
2025.09.24	11:50:00	1214.29	1216.91	1208.70	1211.07	294	0	30
2025.09.24	12:00:00	1210.67	1217.13	1207.16	1216.06	290	0	30
2025.09.24	12:10:00	1215.95	1224.30	1214.83	1223.65	298	0	30
2025.09.24	12:20:00	1224.06	1224.57	1215.43	1218.54	297	0	30
2025.09.24	12:30:00	1218.83	1219.95	1213.75	1217.60	293	0	30
2025.09.24	12:40:00	1217.79	1219.74	1214.01	1217.20	299	0	30
2025.09.24	12:50:00	1217.30	1219.72	1214.37	1217.94	298	0	30
2025.09.24	13:00:00	1218.26	1219.59	1211.96	1217.91	296	0	30
2025.09.24	13:10:00	1217.93	1231.14	1211.72	1228.82	297	0	30
2025.09.24	13:20:00	1228.89	1231.93	1225.05	1225.80	296	0	30
2025.09.24	13:30:00	1225.38	1226.04	1218.43	1220.48	297	0	30
2025.09.24	13:40:00	1220.54	1226.87	1219.53	1222.33	298	0	30
2025.09.24	13:50:00	1222.37	1224.40	1215.61	1220.51	296	0	30
2025.09.24	14:00:00	1220.46	1224.33	1219.61	1222.47	297	0	30
2025.09.24	14:10:00	1222.75	1226.59	1220.37	1223.54	293	0	30
2025.09.24	14:20:00	1223.87	1228.14	1222.77	1228.14	295	0	30
2025.09.24	14:30:00	1228.58	1228.58	1218.12	1222.65	295	0	30
2025.09.24	14:40:00	1222.95	1225.66	1211.86	1212.58	297	0	30
2025.09.24	14:50:00	1213.25	1213.44	1203.14	1205.96	297	0	30
2025.09.24	15:00:00	1205.68	1212.19	1202.26	1203.72	294	0	30
2025.09.24	15:10:00	1203.47	1204.53	1195.70	1196.78	296	0	30
2025.09.24	15:20:00	1197.17	1197.67	1190.43	1192.81	296	0	30
2025.09.24	15:30:00	1193.02	1193.81	1183.77	1184.44	297	0	30
2025.09.24	15:40:00	1184.21	1185.89	1180.63	1183.69	296	0	30
2025.09.24	15:50:00	1184.05	1184.21	1178.83	1182.36	298	0	30
2025.09.24	16:00:00	1182.08	1185.42	1174.21	1174.84	299	0	30
2025.09.24	16:10:00	1174.91	1180.53	1173.10	1178.54	296	0	30
2025.09.24	16:20:00	1178.75	1182.88	1172.93	1182.88	298	0	30
2025.09.24	16:30:00	1182.54	1185.19	1172.59	1173.32	294	0	30
2025.09.24	16:40:00	1173.04	1178.39	1170.09	1171.98	293	0	30
2025.09.24	16:50:00	1171.51	1177.21	1169.01	1169.01	296	0	30
2025.09.24	17:00:00	1169.34	1175.66	1167.61	1175.01	296	0	30
2025.09.24	17:10:00	1174.93	1184.01	1172.01	1182.26	295	0	30
2025.09.24	17:20:00	1182.19	1184.22	1176.66	1179.30	298	0	30
2025.09.24	17:30:00	1179.11	1179.11	1172.15	1172.15	294	0	30
2025.09.24	17:40:00	1172.07	1174.70	1168.01	1171.07	296	0	30
2025.09.24	17:50:00	1171.18	1178.15	1169.34	1178.15	292	0	30
2025.09.24	18:00:00	1177.83	1179.96	1175.33	1178.25	296	0	30
2025.09.24	18:10:00	1178.21	1179.13	1172.68	1172.86	295	0	30
2025.09.24	18:20:00	1173.26	1174.38	1166.20	1166.29	293	0	30
2025.09.24	18:30:00	1166.69	1176.27	1166.43	1176.16	298	0	30
2025.09.24	18:40:00	1176.66	1184.40	1173.75	1182.22	299	0	30
2025.09.24	18:50:00	1181.69	1194.11	1179.14	1193.98	295	0	30
2025.09.24	19:00:00	1193.99	1197.58	1186.86	1187.17	297	0	30
2025.09.24	19:10:00	1187.12	1189.58	1184.53	1187.40	294	0	30
2025.09.24	19:20:00	1187.24	1190.48	1179.19	1180.06	298	0	30
2025.09.24	19:30:00	1179.95	1180.95	1176.39	1177.07	296	0	30
2025.09.24	19:40:00	1177.06	1177.06	1170.81	1173.24	299	0	30
2025.09.24	19:50:00	1173.17	1174.10	1167.87	1168.16	299	0	30
2025.09.24	20:00:00	1168.36	1169.60	1157.92	1159.01	293	0	30
2025.09.24	20:10:00	1159.50	1159.93	1152.92	1156.42	299	0	30
2025.09.24	20:20:00	1156.59	1156.59	1147.87	1148.17	299	0	30
2025.09.24	20:30:00	1147.71	1157.47	1147.56	1153.45	298	0	30
2025.09.24	20:40:00	1153.30	1160.44	1150.81	1153.31	294	0	30
2025.09.24	20:50:00	1152.93	1156.77	1150.92	1155.86	298	0	30
2025.09.24	21:00:00	1155.94	1162.03	1154.19	1160.12	297	0	30
2025.09.24	21:10:00	1159.97	1170.24	1157.72	1169.84	295	0	30
2025.09.24	21:20:00	1169.63	1172.89	1166.55	1171.34	296	0	30
2025.09.24	21:30:00	1171.55	1173.36	1168.69	1172.20	293	0	30
2025.09.24	21:40:00	1171.70	1176.61	1169.14	1174.20	298	0	30
2025.09.24	21:50:00	1174.50	1179.13	1167.01	1179.13	300	0	30
2025.09.24	22:00:00	1179.16	1180.57	1166.37	1167.73	299	0	30
2025.09.24	22:10:00	1168.27	1172.67	1167.24	1168.64	296	0	30
2025.09.24	22:20:00	1168.78	1175.00	1167.90	1173.43	298	0	30
2025.09.24	22:30:00	1173.45	1178.21	1173.45	1175.29	296	0	30
2025.09.24	22:40:00	1175.28	1182.65	1174.30	1182.09	292	0	30
2025.09.24	22:50:00	1182.08	1186.18	1179.32	1185.65	294	0	30
2025.09.24	23:00:00	1185.88	1189.06	1183.62	1187.82	296	0	30
2025.09.24	23:10:00	1187.95	1189.75	1183.88	1188.59	298	0	30
2025.09.24	23:20:00	1188.45	1189.29	1180.17	1183.48	296	0	30
2025.09.24	23:30:00	1183.71	1189.93	1182.81	1187.39	299	0	30
2025.09.24	23:40:00	1187.89	1198.48	1187.57	1198.48	296	0	30
2025.09.24	23:50:00	1198.53	1206.26	1197.85	1204.80	297	0	30
2025.09.25	00:00:00	1205.20	1205.28	1185.60	1188.60	298	0	30
2025.09.25	00:10:00	1188.71	1191.53	1177.15	1179.54	293	0	30
2025.09.25	00:20:00	1178.96	1179.48	1174.16	1177.90	296	0	30
2025.09.25	00:30:00	1177.93	1179.04	1169.90	1171.42	296	0	30
2025.09.25	00:40:00	1171.28	1177.69	1169.87	1177.69	299	0	30
2025.09.25	00:50:00	1177.72	1181.36	1176.76	1178.20	299	0	30
2025.09.25	01:00:00	1177.92	1183.23	1177.89	1179.00	298	0	30
2025.09.25	01:10:00	1178.73	1183.93	1177.55	1181.00	299	0	30
2025.09.25	01:20:00	1181.24	1193.14	1181.24	1193.09	298	0	30
2025.09.25	01:30:00	1193.63	1195.79	1189.49	1192.32	295	0	30
2025.09.25	01:40:00	1191.95	1200.07	1190.19	1199.27	295	0	30
2025.09.25	01:50:00	1199.35	1200.16	1193.60	1197.79	296	0	30
2025.09.25	02:00:00	1198.28	1199.32	1189.02	1192.83	296	0	30
2025.09.25	02:10:00	1192.84	1201.05	1190.40	1198.99	296	0	30
2025.09.25	02:20:00	1199.15	1199.58	1189.85	1195.87	296	0	30
2025.09.25	02:30:00	1195.54	1205.86	1192.92	1201.34	297	0	30
2025.09.25	02:40:00	1201.22	1206.90	1200.29	1204.32	297	0	30
2025.09.25	02:50:00	1204.11	1213.85	1203.81	1213.85	294	0	30
2025.09.25	03:00:00	1213.99	1222.30	1212.38	1213.04	294	0	30
2025.09.25	03:10:00	1213.15	1219.57	1213.15	1216.62	295	0	30
2025.09.25	03:20:00	1216.37	1217.80	1208.38	1216.82	296	0	30
2025.09.25	03:30:00	1216.79	1221.81	1214.73	1217.43	297	0	30
2025.09.25	03:40:00	1218.09	1218.19	1211.79	1213.66	293	0	30
2025.09.25	03:50:00	1213.87	1222.16	1211.87	1218.73	295	0	30
2025.09.25	04:00:00	1219.00	1224.33	1218.44	1219.33	298	0	30
2025.09.25	04:10:00	1218.97	1222.58	1214.78	1219.91	299	0	30
2025.09.25	04:20:00	1219.77	1220.01	1211.59	1211.73	297	0	30
2025.09.25	04:30:00	1211.41	1220.92	1211.41	1220.07	297	0	30
2025.09.25	04:40:00	1220.47	1222.35	1218.00	1220.23	295	0	30
2025.09.25	04:50:00	1219.84	1222.30	1218.44	1218.75	298	0	30
2025.09.25	05:00:00	1219.07	1221.29	1216.61	1217.25	297	0	30
2025.09.25	05:10:00	1217.72	1220.94	1212.96	1214.80	296	0	30
2025.09.25	05:20:00	1215.17	1220.51	1214.46	1218.51	296	0	30
2025.09.25	05:30:00	1219.04	1226.94	1218.91	1221.48	295	0	30
2025.09.25	05:40:00	1221.06	1224.61	1219.37	1223.03	296	0	30
2025.09.25	05:50:00	1222.72	1229.39	1222.58	1229.39	297	0	30
2025.09.25	06:00:00	1229.58	1235.60	1227.54	1234.01	293	0	30
2025.09.25	06:10:00	1234.12	1235.68	1230.59	1233.87	295	0	30
2025.09.25	06:20:00	1233.91	1239.96	1228.65	1238.39	295	0	30
2025.09.25	06:30:00	1237.95	1240.99	1232.86	1234.25	292	0	30
2025.09.25	06:40:00	1234.76	1239.90	1232.13	1232.30	298	0	30
2025.09.25	06:50:00	1231.90	1236.58	1231.02	1235.79	295	0	30
2025.09.25	07:00:00	1236.29	1243.49	1231.37	1238.88	292	0	30
2025.09.25	07:10:00	1238.85	1242.33	1236.61	1239.87	298	0	30
2025.09.25	07:20:00	1240.73	1248.90	1239.11	1248.90	297	0	30
2025.09.25	07:30:00	1249.40	1257.43	1246.89	1252.72	297	0	30
2025.09.25	07:40:00	1252.87	1254.78	1248.67	1251.10	296	0	30
2025.09.25	07:50:00	1250.75	1259.91	1249.00	1258.02	296	0	30
2025.09.25	08:00:00	1257.69	1259.52	1254.21	1257.27	293	0	30
2025.09.25	08:10:00	1256.84	1261.83	1256.10	1259.25	295	0	30
2025.09.25	08:20:00	1259.69	1262.69	1252.90	1262.39	297	0	30
2025.09.25	08:30:00	1262.52	1262.96	1250.27	1251.13	298	0	30
2025.09.25	08:40:00	1250.86	1254.00	1245.80	1247.49	293	0	30
2025.09.25	08:50:00	1247.41	1249.85	1244.61	1245.45	299	0	30
2025.09.25	09:00:00	1245.87	1252.14	1245.08	1247.58	295	0	30
2025.09.25	09:10:00	1247.66	1253.81	1245.99	1246.81	293	0	30
2025.09.25	09:20:00	1246.01	1247.52	1244.08	1246.90	295	0	30
2025.09.25	09:30:00	1247.47	1248.78	1241.32	1241.97	299	0	30
2025.09.25	09:40:00	1241.85	1250.28	1241.51	1246.56	298	0	30
2025.09.25	09:50:00	1246.27	1248.81	1236.56	1236.66	293	0	30
2025.09.25	10:00:00	1236.48	1242.30	1235.25	1236.08	297	0	30
2025.09.25	10:10:00	1236.48	1242.84	1232.47	1235.43	297	0	30
2025.09.25	10:20:00	1235.42	1236.90	1231.88	1231.95	296	0	30
2025.09.25	10:30:00	1231.67	1236.12	1226.48	1235.88	298	0	30
2025.09.25	10:40:00	1235.74	1236.74	1225.49	1226.38	298	0	30
2025.09.25	10:50:00	1226.32	1230.51	1222.93	1223.51	296	0	30
2025.09.25	11:00:00	1223.39	1231.63	1222.94	1229.51	298	0	30
2025.09.25	11:10:00	1229.98	1239.25	1229.98	1239.25	296	0	30
2025.09.25	11:20:00	1239.74	1244.49	1238.27	1240.92	293	0	30
2025.09.25	11:30:00	1241.65	1252.21	1240.87	1248.37	298	0	30
2025.09.25	11:40:00	1248.27	1252.18	1248.00	1248.81	297	0	30
2025.09.25	11:50:00	1249.03	1251.93	1242.32	1242.66	298	0	30
2025.09.25	12:00:00	1242.94	1246.68	1240.74	1243.15	296	0	30
2025.09.25	12:10:00	1243.33	1247.72	1237.59	1246.06	294	0	30
2025.09.25	12:20:00	1246.10	1246.18	1240.23	1241.38	300	0	30
2025.09.25	12:30:00	1240.92	1244.17	1236.42	1238.69	297	0	30
2025.09.25	12:40:00	1239.07	1242.12	1236.96	1238.72	294	0	30
2025.09.25	12:50:00	1238.50	1245.36	1235.55	1244.65	297	0	30
2025.09.25	13:00:00	1244.43	1244.64	1235.93	1236.38	298	0	30
2025.09.25	13:10:00	1236.85	1243.70	1236.16	1243.66	298	0	30
2025.09.25	13:20:00	1243.49	1249.62	1238.75	1242.06	294	0	30
2025.09.25	13:30:00	1242.24	1242.57	1233.40	1234.75	294	0	30
2025.09.25	13:40:00	1234.79	1234.87	1224.94	1225.56	294	0	30
2025.09.25	13:50:00	1225.69	1226.99	1222.14	1226.45	297	0	30
2025.09.25	14:00:00	1226.52	1230.79	1225.83	1230.28	295	0	30
2025.09.25	14:10:00	1230.86	1231.02	1218.35	1219.56	296	0	30
2025.09.25	14:20:00	1219.03	1222.68	1216.59	1220.60	296	0	30
2025.09.25	14:30:00	1220.80	1228.72	1219.00	1227.91	298	0	30
2025.09.25	14:40:00	1227.55	1230.67	1222.68	1229.00	293	0	30
2025.09.25	14:50:00	1229.15	1241.04	1229.07	1238.60	297	0	30
2025.09.25	15:00:00	1238.62	1249.76	1238.41	1249.43	295	0	30
2025.09.25	15:10:00	1248.88	1253.08	1247.83	1251.41	291	0	30
2025.09.25	15:20:00	1251.36	1254.31	1248.42	1251.10	296	0	30
2025.09.25	15:30:00	1250.78	1257.99	1250.30	1256.60	296	0	30
2025.09.25	15:40:00	1256.84	1259.68	1253.28	1257.01	299	0	30
2025.09.25	15:50:00	1257.20	1259.34	1252.65	1255.79	299	0	30
